year,source_target,neighbor_target,similarity_score,rank
2022,2022_tarov1907193839,2022_tarov2007005803,0.7847241163253784,1
2022,2022_tarov1907193839,2022_tarov2007014487,0.7819949388504028,2
2022,2022_tarov1907193839,2022_tarov1943328433,0.7399847507476807,3
2022,2022_tarov1907193839,2022_tarov1941658232,0.7253845930099487,4
2022,2022_tarov1907193839,2022_tarov1941740612,0.7232478857040405,5
2022,2022_tarov1907193839,2022_tarov2007042370,0.7106028199195862,6
2022,2022_tarov1907193839,2022_tarov1941727164,0.6947751641273499,7
2022,2022_tarov1907193839,2022_tarov1943343882,0.6856697797775269,8
2022,2022_tarov1907193839,2022_tarov2007076696,0.6833924651145935,9
2022,2022_tarov1907193839,2022_tarov2007077567,0.6709516644477844,10
2022,2022_tarov1941348676,2022_tarov1943312071,0.4397028088569641,1
2022,2022_tarov1941348676,2022_tarov1943340459,0.43713533878326416,2
2022,2022_tarov1941348676,2022_tarov1941745899,0.4202221632003784,3
2022,2022_tarov1941348676,2022_tarov1943347846,0.4169456660747528,4
2022,2022_tarov1941348676,2022_tarov2007014976,0.4088306128978729,5
2022,2022_tarov1941348676,2022_tarov1941682040,0.40486547350883484,6
2022,2022_tarov1941348676,2022_tarov1943312009,0.4047066569328308,7
2022,2022_tarov1941348676,2022_tarov1941656081,0.4009433388710022,8
2022,2022_tarov1941348676,2022_tarov1943350081,0.39997848868370056,9
2022,2022_tarov1941348676,2022_tarov1943322738,0.39986979961395264,10
2022,2022_tarov1941437189,2022_tarov1941674892,0.9762516021728516,1
2022,2022_tarov1941437189,2022_tarov1941670559,0.9737093448638916,2
2022,2022_tarov1941437189,2022_tarov2007211091,0.9724676012992859,3
2022,2022_tarov1941437189,2022_tarov1941666803,0.9723241925239563,4
2022,2022_tarov1941437189,2022_tarov2007010541,0.9718501567840576,5
2022,2022_tarov1941437189,2022_tarov1941704831,0.9709752798080444,6
2022,2022_tarov1941437189,2022_tarov1943337304,0.9678719639778137,7
2022,2022_tarov1941437189,2022_tarov1943346264,0.9670811295509338,8
2022,2022_tarov1941437189,2022_tarov2007064194,0.9663063883781433,9
2022,2022_tarov1941437189,2022_tarov1943308122,0.9661591649055481,10
2022,2022_tarov1941460145,2022_tarov1943325920,0.4898756742477417,1
2022,2022_tarov1941460145,2022_tarov1943322573,0.48238447308540344,2
2022,2022_tarov1941460145,2022_tarov2007022358,0.4764832556247711,3
2022,2022_tarov1941460145,2022_tarov1943313691,0.466108500957489,4
2022,2022_tarov1941460145,2022_tarov2007014541,0.4618903398513794,5
2022,2022_tarov1941460145,2022_tarov2007190306,0.44598567485809326,6
2022,2022_tarov1941460145,2022_tarov2007057914,0.4418276250362396,7
2022,2022_tarov1941460145,2022_tarov1943306129,0.43967723846435547,8
2022,2022_tarov1941460145,2022_tarov1943323651,0.43366608023643494,9
2022,2022_tarov1941460145,2022_tarov1943321910,0.4293471872806549,10
2022,2022_tarov1941496521,2022_tarov2007417591,0.49800464510917664,1
2022,2022_tarov1941496521,2022_tarov1943342058,0.46888402104377747,2
2022,2022_tarov1941496521,2022_tarov2007015663,0.4461994171142578,3
2022,2022_tarov1941496521,2022_tarov2007135902,0.43580085039138794,4
2022,2022_tarov1941496521,2022_tarov2007147337,0.4345536530017853,5
2022,2022_tarov1941496521,2022_tarov1943324697,0.4326862096786499,6
2022,2022_tarov1941496521,2022_tarov2007028508,0.4291311502456665,7
2022,2022_tarov1941496521,2022_tarov2007034804,0.42887547612190247,8
2022,2022_tarov1941496521,2022_tarov1941635148,0.4103471636772156,9
2022,2022_tarov1941496521,2022_tarov2007026129,0.40579599142074585,10
2022,2022_tarov1941499754,2022_tarov1941717212,0.4701489210128784,1
2022,2022_tarov1941499754,2022_tarov2007057527,0.44386982917785645,2
